REGION,TYPE,AREA,GENDER,MATH,READING,SCIENCE
NORTH,PUBLIC,RURAL,Female,455.531,447.995,520.086
NORTH,PUBLIC,RURAL,Female,567.698,587.158,585.36
NORTH,PUBLIC,RURAL,Female,498.06,514.876,539.015
NORTH,PUBLIC,RURAL,Male,572.994,508.575,550.485
NORTH,PUBLIC,RURAL,Female,500.943,471.904,510.761
NORTH,PUBLIC,RURAL,Female,544.875,567.3,512.626
NORTH,PUBLIC,RURAL,Female,522.285,494.224,507.963
NORTH,PUBLIC,RURAL,Female,533.97,577.626,586.013
NORTH,PUBLIC,RURAL,Female,537.631,553.162,535.938
NORTH,PUBLIC,RURAL,Male,509.044,479.545,532.861
NORTH,PUBLIC,RURAL,Male,660.703,506.17,590.022
NORTH,PUBLIC,RURAL,Male,619.731,588.77,552.35
CENTRAL,PUBLIC,RURAL,Female,556.403,569.763,508.243
CENTRAL,PUBLIC,RURAL,Male,518.858,481.069,565.778
CENTRAL,PUBLIC,RURAL,Male,596.518,487.404,648.769
CENTRAL,PUBLIC,RURAL,Female,564.971,607.016,606.714
CENTRAL,PUBLIC,RURAL,Male,568.944,549.314,564.193
CENTRAL,PUBLIC,RURAL,Male,451.402,451.477,500.504
CENTRAL,PUBLIC,RURAL,Male,460.516,491.574,504.234
CENTRAL,PUBLIC,RURAL,Female,541.525,572.86,593.752
CENTRAL,PUBLIC,RURAL,Male,604.541,515.552,652.499
CENTRAL,PUBLIC,RURAL,Female,475.783,479.132,503.301
CENTRAL,PUBLIC,RURAL,Female,598.076,499.625,592.82
CENTRAL,PUBLIC,RURAL,Female,554.767,600.82,634.595
CENTRAL,PUBLIC,RURAL,Female,470.72,518.132,521.298
CENTRAL,PUBLIC,RURAL,Female,539.422,612.576,572.305
CENTRAL,PUBLIC,RURAL,Female,430.994,481.515,533.047
CENTRAL,PUBLIC,RURAL,Male,590.053,522.048,629.187
CENTRAL,PUBLIC,RURAL,Male,501.799,495.744,550.858
CENTRAL,PUBLIC,RURAL,Female,541.759,563.329,604.662
CENTRAL,PUBLIC,RURAL,Female,557.416,552.367,627.881
CENTRAL,PUBLIC,RURAL,Male,501.332,448.429,560.742
CENTRAL,PUBLIC,RURAL,Male,536.384,460.459,533.7
CENTRAL,PUBLIC,RURAL,Female,525.635,534.575,556.453
CENTRAL,PUBLIC,RURAL,Male,550.094,603.205,576.968
CENTRAL,PUBLIC,RURAL,Female,518.157,550.779,543.398
CENTRAL,PUBLIC,RURAL,Female,444.937,436.398,436.908
CENTRAL,PUBLIC,RURAL,Female,477.808,502.961,507.311
CENTRAL,PUBLIC,RURAL,Male,538.565,423.088,568.202
CENTRAL,PUBLIC,RURAL,Female,421.647,464.914,401.94
CENTRAL,PUBLIC,RURAL,Male,543.862,576.741,611.283
CENTRAL,PUBLIC,RURAL,Female,490.583,484.692,517.288
CENTRAL,PUBLIC,RURAL,Female,487.856,491.841,515.33
CENTRAL,PUBLIC,RURAL,Female,542.46,557.451,601.772
CENTRAL,PUBLIC,RURAL,Male,463.32,461.1,464.137
CENTRAL,PUBLIC,RURAL,Female,512.159,553.003,560.836
NORTH,PUBLIC,URBAN,Male,604.853,594.223,565.498
NORTH,PUBLIC,URBAN,Male,578.213,573.453,558.598
NORTH,PUBLIC,URBAN,Female,536.852,529.968,581.63
NORTH,PUBLIC,URBAN,Male,586.392,527.662,548.06
NORTH,PUBLIC,URBAN,Female,578.914,549.984,522.883
NORTH,PUBLIC,URBAN,Male,576.577,561.343,576.035
NORTH,PUBLIC,URBAN,Male,591.611,536.483,576.035
NORTH,PUBLIC,URBAN,Female,525.168,502.167,565.778
NORTH,PUBLIC,URBAN,Female,505.149,474.366,512.346
NORTH,PUBLIC,URBAN,Female,514.574,467.376,492.671
NORTH,PUBLIC,URBAN,Male,496.035,456.93,513.558
NORTH,PUBLIC,URBAN,Male,655.328,582.194,658.933
NORTH,PUBLIC,URBAN,Male,559.441,474.894,516.169
NORTH,PUBLIC,URBAN,Female,553.91,556.895,544.331
NORTH,PUBLIC,URBAN,Female,538.487,570.557,489.593
NORTH,PUBLIC,URBAN,Female,533.113,513.287,550.205
NORTH,PUBLIC,URBAN,Male,547.679,482.673,540.601
NORTH,PUBLIC,URBAN,Male,659.301,578.184,611.749
NORTH,PUBLIC,URBAN,Male,636.711,587.487,610.164
NORTH,PUBLIC,URBAN,Male,536.306,460.298,497.426
NORTH,PUBLIC,URBAN,Male,589.897,546.908,602.052
NORTH,PUBLIC,URBAN,Male,624.794,514.75,612.402
NORTH,PUBLIC,URBAN,Female,562.79,595.101,583.495
NORTH,PUBLIC,URBAN,Female,478.431,511.063,477.191
NORTH,PUBLIC,URBAN,Male,547.912,455.968,514.118
NORTH,PUBLIC,URBAN,Female,528.751,600.661,562.98
NORTH,PUBLIC,URBAN,Female,507.252,558.722,486.516
NORTH,PUBLIC,URBAN,Female,541.837,522.183,550.485
NORTH,PUBLIC,URBAN,Male,541.214,556.532,577.9
NORTH,PUBLIC,URBAN,Male,571.125,581.552,561.861
NORTH,PUBLIC,URBAN,Female,555.702,520.913,576.595
NORTH,PUBLIC,URBAN,Female,623.781,524.249,615.2
NORTH,PUBLIC,URBAN,Female,509.9,494.383,515.05
NORTH,PUBLIC,URBAN,Female,532.334,508.521,503.581
NORTH,PUBLIC,URBAN,Male,603.918,565.353,553.562
SOUTH,PUBLIC,URBAN,Female,348.349,480.085,480.735
SOUTH,PUBLIC,URBAN,Male,342.896,382.67,430.381
SOUTH,PUBLIC,URBAN,Male,488.012,456.289,551.511
SOUTH,PUBLIC,URBAN,Female,463.008,522.025,501.716
SOUTH,PUBLIC,URBAN,Female,477.886,486.281,563.913
SOUTH,PUBLIC,URBAN,Male,420.011,416.191,486.516
SOUTH,PUBLIC,URBAN,Female,470.798,506.933,486.796
SOUTH,PUBLIC,URBAN,Male,431.383,437.042,424.04
SOUTH,PUBLIC,URBAN,Female,384.258,431.553,397.277
SOUTH,PUBLIC,URBAN,Male,513.951,457.892,510.761
SOUTH,PUBLIC,URBAN,Female,481.08,527.744,577.527
SOUTH,PUBLIC,URBAN,Male,510.29,422.527,527.546
SOUTH,PUBLIC,URBAN,Female,425.464,444.341,480.921
SOUTH,PUBLIC,URBAN,Male,433.409,412.182,510.108
SOUTH,PUBLIC,URBAN,Female,385.816,441.005,464.043
SOUTH,PUBLIC,URBAN,Male,460.438,479.465,498.639
SOUTH,PUBLIC,URBAN,Male,515.976,472.809,575.662
SOUTH,PUBLIC,URBAN,Male,376.546,387,441.384
SOUTH,PUBLIC,URBAN,Female,387.373,428.296,476.166
SOUTH,PUBLIC,URBAN,Female,456.855,518.053,517.009
SOUTH,PUBLIC,URBAN,Male,524.856,549.314,544.331
SOUTH,PUBLIC,URBAN,Female,481.781,489.458,483.719
SOUTH,PUBLIC,URBAN,Male,538.565,495.263,594.312
SOUTH,PUBLIC,URBAN,Male,469.396,409.936,526.24
SOUTH,PUBLIC,URBAN,Male,412.299,364.065,408.094
SOUTH,PUBLIC,URBAN,Male,541.603,534.959,552.07
SOUTH,PUBLIC,URBAN,Female,448.053,486.281,486.516
SOUTH,PUBLIC,URBAN,Female,394.228,413.919,459.474
SOUTH,PUBLIC,URBAN,Female,405.679,433.697,449.217
SOUTH,PUBLIC,URBAN,Male,546.978,498.952,578.646
SOUTH,PUBLIC,URBAN,Male,421.257,413.625,452.014
SOUTH,PUBLIC,URBAN,Male,407.003,423.409,489.034
SOUTH,PUBLIC,URBAN,Female,439.017,468.965,521.578
SOUTH,PUBLIC,URBAN,Female,409.106,506.933,483.719
SOUTH,PUBLIC,RURAL,Male,329.732,359.253,415.554
SOUTH,PUBLIC,RURAL,Female,489.57,487.869,493.976
SOUTH,PUBLIC,RURAL,Male,307.065,321.722,387.486
SOUTH,PUBLIC,RURAL,Female,534.982,458.321,546.195
SOUTH,PUBLIC,RURAL,Female,412.222,469.6,409.12
SOUTH,PUBLIC,RURAL,Male,383.635,386.519,386.74
SOUTH,PUBLIC,RURAL,Male,312.751,360.857,364.081
SOUTH,PUBLIC,RURAL,Male,321.086,312.099,335.453
SOUTH,PUBLIC,RURAL,Male,427.956,435.438,468.146
SOUTH,PUBLIC,RURAL,Female,413.001,455.303,466.002
SOUTH,PUBLIC,RURAL,Male,379.818,391.491,406.882
SOUTH,PUBLIC,RURAL,Male,405.523,393.897,499.198
SOUTH,PUBLIC,RURAL,Female,325.837,356.888,326.408
SOUTH,PUBLIC,RURAL,Male,335.185,368.075,371.727
SOUTH,PUBLIC,RURAL,Female,575.175,582.074,626.016
SOUTH,PUBLIC,RURAL,Male,319.762,364.867,333.588
SOUTH,PUBLIC,RURAL,Male,403.342,386.519,484.651
SOUTH,PUBLIC,RURAL,Male,481.547,449.231,505.912
SOUTH,PUBLIC,RURAL,Female,480.457,447.201,505.166
SOUTH,PUBLIC,RURAL,Female,399.914,387.786,433.644
SOUTH,PUBLIC,RURAL,Male,318.048,369.678,349.347
SOUTH,PUBLIC,RURAL,Female,392.125,381.908,494.536
SOUTH,PUBLIC,RURAL,Female,377.87,421.862,448.284
SOUTH,PUBLIC,RURAL,Male,401.394,352.116,371.168
SOUTH,PUBLIC,RURAL,Female,377.637,437.033,433.364
SOUTH,PUBLIC,RURAL,Female,449.299,439.257,456.677
SOUTH,PUBLIC,RURAL,Female,411.598,394.141,401.94
SOUTH,PUBLIC,RURAL,Male,291.408,337.52,325.196
SOUTH,PUBLIC,RURAL,Female,380.597,367.293,435.789
SOUTH,PUBLIC,RURAL,Male,452.181,419.399,438.68
SOUTH,PUBLIC,RURAL,Male,398.201,406.728,430.567
SOUTH,PUBLIC,RURAL,Female,400.46,428.217,479.989
SOUTH,PUBLIC,RURAL,Female,413.001,500.737,516.169
SOUTH,PUBLIC,RURAL,Female,346.012,420.512,377.415
SOUTH,PUBLIC,RURAL,Male,342.974,332.067,351.585
NORTH,PUBLIC,RURAL,Male,480.768,547.871,479.802
NORTH,PUBLIC,RURAL,Male,563.258,538.007,558.318
NORTH,PUBLIC,RURAL,Female,574.474,588.747,507.031
NORTH,PUBLIC,RURAL,Female,591.611,551.414,518.874
NORTH,PUBLIC,RURAL,Male,551.34,546.908,513.558
NORTH,PUBLIC,RURAL,Female,419.232,487.234,388.605
NORTH,PUBLIC,RURAL,Female,470.642,542.677,443.622
NORTH,PUBLIC,RURAL,Female,543.161,549.111,492.391
NORTH,PUBLIC,RURAL,Female,408.638,441.164,424.599
NORTH,PUBLIC,RURAL,Female,453.427,500.499,445.487
NORTH,PUBLIC,RURAL,Female,528.361,542.756,451.361
NORTH,PUBLIC,RURAL,Female,518.858,507.648,524.748
NORTH,PUBLIC,RURAL,Male,615.524,574.335,529.411
NORTH,PUBLIC,RURAL,Female,489.336,519.642,476.259
NORTH,PUBLIC,RURAL,Female,669.738,590.971,621.727
NORTH,PUBLIC,RURAL,Male,638.347,549.314,590.022
NORTH,PUBLIC,RURAL,Female,472.278,540.294,479.896
NORTH,PUBLIC,RURAL,Male,467.215,436.08,411.917
NORTH,PUBLIC,RURAL,Male,656.107,611.866,644.013
NORTH,PUBLIC,RURAL,Female,530.776,537.116,510.108
NORTH,PUBLIC,RURAL,Female,503.357,538.07,514.304
NORTH,PUBLIC,RURAL,Female,644.501,596.69,608.019
NORTH,PUBLIC,RURAL,Male,456.777,427.098,434.856
NORTH,PUBLIC,RURAL,Female,547.211,579.215,497.426
NORTH,PUBLIC,RURAL,Male,653.692,593.582,573.051
NORTH,PUBLIC,RURAL,Female,518.235,549.031,571.279
NORTH,PUBLIC,RURAL,Female,426.242,486.44,429.635
NORTH,PUBLIC,RURAL,Female,452.259,411.774,425.532
NORTH,PUBLIC,RURAL,Male,671.063,609.46,608.672
NORTH,PUBLIC,RURAL,Male,547.445,502.641,510.761
NORTH,PUBLIC,RURAL,Male,483.572,533.275,493.044
NORTH,PUBLIC,RURAL,Female,594.571,568.174,532.488
NORTH,PUBLIC,RURAL,Male,468.461,430.306,432.059
NORTH,PUBLIC,RURAL,Female,436.524,522.025,442.969
NORTH,PUBLIC,RURAL,Female,615.836,559.516,618.557
NORTH,PUBLIC,REMOTE,Male,550.327,448.269,477.191
NORTH,PUBLIC,REMOTE,Male,486.454,456.289,457.329
NORTH,PUBLIC,REMOTE,Female,551.651,539.658,551.604
NORTH,PUBLIC,REMOTE,Male,477.029,352.517,412.477
NORTH,PUBLIC,REMOTE,Female,394.618,383.974,411.544
NORTH,PUBLIC,REMOTE,Male,563.803,553.324,529.411
NORTH,PUBLIC,REMOTE,Male,496.347,425.815,496.774
NORTH,PUBLIC,REMOTE,Male,527.66,448.269,484.931
NORTH,PRIVATE,URBAN,Male,477.341,406.408,518.221
NORTH,PRIVATE,URBAN,Male,501.332,453.241,515.05
NORTH,PRIVATE,URBAN,Male,480.768,469.12,522.883
NORTH,PRIVATE,URBAN,Female,531.555,513.287,509.176
NORTH,PRIVATE,URBAN,Female,535.294,541.247,542.279
NORTH,PRIVATE,URBAN,Female,544.797,577.626,594.032
NORTH,PRIVATE,URBAN,Male,530.075,472.327,462.924
NORTH,PRIVATE,URBAN,Male,475.471,413.465,429.262
NORTH,PRIVATE,URBAN,Male,460.594,445.943,403.805
NORTH,PRIVATE,URBAN,Male,583.588,511.783,566.71
NORTH,PRIVATE,URBAN,Female,454.284,456.891,514.491
NORTH,PRIVATE,URBAN,Male,491.362,514.831,478.124
NORTH,PRIVATE,URBAN,Female,531.633,526.79,557.385
NORTH,PRIVATE,URBAN,Male,489.492,434.315,467.494
NORTH,PRIVATE,URBAN,Male,469.318,497.99,478.124
NORTH,PRIVATE,URBAN,Female,531.477,537.911,551.697
NORTH,PRIVATE,URBAN,Female,452.726,506.297,444.554
NORTH,PRIVATE,URBAN,Male,488.791,493.178,511.414
NORTH,PRIVATE,URBAN,Female,497.437,458.639,479.616
NORTH,PRIVATE,URBAN,Male,451.87,485.078,491.179
NORTH,PRIVATE,URBAN,Female,473.446,549.825,458.542
NORTH,PRIVATE,URBAN,Male,576.577,547.069,528.478
NORTH,PRIVATE,URBAN,Male,525.946,510.821,517.288
NORTH,PRIVATE,URBAN,Male,426.32,478.743,460.313
NORTH,PRIVATE,URBAN,Male,579.07,518.84,587.505
NORTH,PRIVATE,URBAN,Male,497.827,516.354,541.533
NORTH,PRIVATE,URBAN,Female,431.851,449.425,423.667
NORTH,PRIVATE,URBAN,Male,471.421,527.822,490.06
NORTH,PRIVATE,URBAN,Male,570.034,543.54,564.845
NORTH,PRIVATE,URBAN,Male,586.003,508.415,601.119
NORTH,PRIVATE,URBAN,Female,454.518,486.281,468.519
NORTH,PRIVATE,URBAN,Male,444.625,451.477,460.407
NORTH,PRIVATE,URBAN,Male,559.129,496.225,586.292
CENTRAL,PUBLIC,RURAL,Male,460.749,406.568,465.069
CENTRAL,PUBLIC,RURAL,Female,491.362,523.613,496.774
CENTRAL,PUBLIC,RURAL,Male,535.294,469.12,557.385
CENTRAL,PUBLIC,RURAL,Male,589.897,534.879,620.701
CENTRAL,PUBLIC,RURAL,Female,445.093,498.195,408.467
CENTRAL,PUBLIC,RURAL,Female,435.745,447.359,463.484
CENTRAL,PUBLIC,RURAL,Male,419.466,396.143,448.937
CENTRAL,PUBLIC,RURAL,Male,441.042,388.284,411.917
CENTRAL,PUBLIC,RURAL,Female,445.171,512.493,486.237
CENTRAL,PUBLIC,RURAL,Male,478.743,477.3,529.038
CENTRAL,PUBLIC,RURAL,Female,518.079,533.86,554.588
CENTRAL,PUBLIC,RURAL,Male,452.882,390.208,463.764
CENTRAL,PUBLIC,RURAL,Male,426.242,437.844,501.436
CENTRAL,PUBLIC,RURAL,Male,478.665,483.555,558.038
CENTRAL,PUBLIC,RURAL,Female,549.003,575.879,548.993
CENTRAL,PUBLIC,RURAL,Male,561.778,551.88,541.533
CENTRAL,PUBLIC,RURAL,Male,497.048,484.276,516.356
CENTRAL,PUBLIC,RURAL,Female,512.86,497.083,551.417
CENTRAL,PUBLIC,RURAL,Female,444.625,482.309,424.972
CENTRAL,PUBLIC,RURAL,Female,470.564,452.84,468.799
CENTRAL,PUBLIC,RURAL,Male,579.148,526.86,546.195
CENTRAL,PUBLIC,RURAL,Male,476.406,427.579,458.169
CENTRAL,PUBLIC,RURAL,Male,475.004,432.872,478.124
CENTRAL,PUBLIC,RURAL,Female,487.934,505.344,497.053
CENTRAL,PUBLIC,RURAL,Male,568.476,621.489,634.782
CENTRAL,PUBLIC,RURAL,Female,549.782,501.214,536.871
CENTRAL,PUBLIC,RURAL,Male,517.456,486.041,473.741
CENTRAL,PUBLIC,RURAL,Female,530.62,557.769,559.25
CENTRAL,PUBLIC,RURAL,Female,394.306,503.12,408.933
CENTRAL,PUBLIC,RURAL,Male,501.098,485.961,541.44
CENTRAL,PUBLIC,RURAL,Female,557.182,566.585,539.948
CENTRAL,PUBLIC,RURAL,Female,480.768,551.573,467.68
CENTRAL,PUBLIC,RURAL,Male,510.523,518.519,524.375
CENTRAL,PUBLIC,RURAL,Female,497.204,549.825,570.347
CENTRAL,PUBLIC,RURAL,Male,476.873,445.222,468.799
SOUTH,PUBLIC,URBAN,Female,447.274,498.99,495.841
SOUTH,PUBLIC,URBAN,Male,537.163,499.754,577.527
SOUTH,PUBLIC,URBAN,Male,388.931,397.025,373.033
SOUTH,PUBLIC,URBAN,Female,444.158,495.018,512.626
SOUTH,PUBLIC,URBAN,Female,473.758,521.389,516.356
SOUTH,PUBLIC,URBAN,Female,529.841,560.31,583.495
SOUTH,PUBLIC,URBAN,Female,534.982,625.285,579.765
SOUTH,PUBLIC,URBAN,Male,656.185,601.441,676.091
SOUTH,PUBLIC,URBAN,Male,429.514,451.958,474.953
SOUTH,PUBLIC,URBAN,Female,526.803,514.161,469.079
SOUTH,PUBLIC,URBAN,Female,495.256,543.471,563.913
SOUTH,PUBLIC,URBAN,Male,416.973,452.279,458.448
SOUTH,PUBLIC,URBAN,Female,411.443,499.943,454.625
SOUTH,PUBLIC,URBAN,Female,609.994,569.604,616.132
SOUTH,PUBLIC,URBAN,Male,561.855,590.213,637.486
SOUTH,PUBLIC,URBAN,Female,502.267,460.704,497.706
SOUTH,PUBLIC,URBAN,Female,521.195,552.129,555.52
SOUTH,PUBLIC,URBAN,Female,442.133,467.376,478.683
SOUTH,PUBLIC,URBAN,Female,636.01,644.348,665.274
SOUTH,PUBLIC,URBAN,Male,434.266,475.535,477.844
SOUTH,PUBLIC,URBAN,Female,446.651,476.749,464.416
SOUTH,PUBLIC,URBAN,Male,584.6,570.967,567.643
SOUTH,PUBLIC,URBAN,Female,495.49,522.739,575.103
SOUTH,PUBLIC,URBAN,Female,497.359,492.635,490.246
SOUTH,PUBLIC,URBAN,Female,513.639,525.678,529.038
SOUTH,PUBLIC,URBAN,Male,640.528,553.324,660.798
SOUTH,PUBLIC,URBAN,Female,509.589,553.956,566.524
SOUTH,PUBLIC,URBAN,Male,470.876,502.801,485.304
SOUTH,PUBLIC,URBAN,Female,473.913,539.182,539.295
SOUTH,PUBLIC,URBAN,Male,398.668,384.755,430.567
SOUTH,PUBLIC,URBAN,Male,618.64,545.304,646.904
SOUTH,PUBLIC,URBAN,Female,561.466,610.987,598.415
SOUTH,PUBLIC,URBAN,Male,565.205,534.238,553.282
SOUTH,PUBLIC,URBAN,Male,519.793,409.054,481.201
SOUTH,PUBLIC,URBAN,Female,410.819,358.873,402.219
SOUTH,PUBLIC,URBAN,Male,483.884,497.348,490.06
SOUTH,PUBLIC,URBAN,Male,434.967,366.471,424.319
SOUTH,PUBLIC,URBAN,Male,489.025,395.982,468.799
SOUTH,PUBLIC,URBAN,Female,387.529,433.062,363.148
SOUTH,PUBLIC,URBAN,Female,445.171,444.977,414.715
SOUTH,PUBLIC,URBAN,Male,526.18,501.197,505.166
SOUTH,PUBLIC,URBAN,Male,386.517,363.263,399.795
SOUTH,PUBLIC,URBAN,Female,411.754,399.86,419.004
SOUTH,PUBLIC,URBAN,Female,483.806,449.663,452.014
SOUTH,PUBLIC,URBAN,Male,513.951,467.516,466.934
SOUTH,PUBLIC,URBAN,Male,455.141,404.964,494.815
SOUTH,PUBLIC,URBAN,Female,431.383,382.067,498.639
SOUTH,PUBLIC,URBAN,Female,407.782,399.701,434.017
SOUTH,PUBLIC,URBAN,Female,469.006,444.103,465.069
SOUTH,PUBLIC,URBAN,Male,386.984,384.915,386.74
SOUTH,PUBLIC,URBAN,Female,385.971,403.672,386.74
SOUTH,PUBLIC,URBAN,Female,578.603,513.128,547.128
SOUTH,PUBLIC,URBAN,Male,346.09,333.671,370.235
SOUTH,PUBLIC,URBAN,Male,458.335,377.377,457.236
SOUTH,PUBLIC,URBAN,Male,360.111,330.383,277.546
SOUTH,PUBLIC,URBAN,Female,409.885,430.043,405.39
SOUTH,PUBLIC,URBAN,Male,413.156,402.558,464.416
SOUTH,PUBLIC,URBAN,Male,339.78,358.612,391.216
SOUTH,PUBLIC,URBAN,Female,384.959,414.157,399.608
SOUTH,PUBLIC,URBAN,Male,437.615,461.1,448.284
SOUTH,PUBLIC,URBAN,Male,400.615,354.522,424.319
SOUTH,PUBLIC,URBAN,Female,531.711,448.313,525.308
SOUTH,PUBLIC,URBAN,Male,493.231,463.666,453.879
SOUTH,PUBLIC,URBAN,Female,399.759,383.815,452.014
SOUTH,PUBLIC,URBAN,Male,451.947,406.568,453.879
SOUTH,PUBLIC,URBAN,Male,514.262,402.719,444.554
SOUTH,PUBLIC,URBAN,Female,425.775,496.766,460.966
CENTRAL,PUBLIC,RURAL,Male,506.94,497.829,524.748
CENTRAL,PUBLIC,RURAL,Male,462.229,489.649,460.034
CENTRAL,PUBLIC,RURAL,Male,421.024,480.347,426.557
CENTRAL,PUBLIC,RURAL,Male,374.054,485.319,431.313
CENTRAL,PUBLIC,RURAL,Female,497.905,549.19,491.179
CENTRAL,PUBLIC,RURAL,Male,414.247,453.081,427.77
CENTRAL,PUBLIC,RURAL,Male,345.545,338.563,414.342
CENTRAL,PUBLIC,RURAL,Male,350.14,413.785,365.293
CENTRAL,PUBLIC,RURAL,Female,271.234,382.226,327.993
CENTRAL,PUBLIC,RURAL,Male,440.341,519.722,365.573
SOUTH,PUBLIC,RURAL,Male,670.284,643.142,654.084
SOUTH,PUBLIC,RURAL,Male,524.389,563.91,615.946
SOUTH,PUBLIC,RURAL,Male,555.546,591.015,634.782
SOUTH,PUBLIC,RURAL,Female,562.79,537.911,568.575
SOUTH,PUBLIC,RURAL,Female,675.97,672.149,673.014
SOUTH,PUBLIC,RURAL,Female,657.509,636.326,649.702
SOUTH,PUBLIC,RURAL,Male,572.683,543.059,570.44
SOUTH,PUBLIC,RURAL,Male,609.76,505.047,589.09
SOUTH,PUBLIC,RURAL,Male,592.624,561.985,567.643
SOUTH,PUBLIC,RURAL,Female,539.188,520.595,535.006
SOUTH,PUBLIC,RURAL,Male,668.57,579.868,634.129
SOUTH,PUBLIC,RURAL,Female,608.981,651.497,642.242
SOUTH,PUBLIC,RURAL,Female,636.01,645.143,603.077
SOUTH,PUBLIC,RURAL,Female,527.037,526.155,550.485
SOUTH,PUBLIC,RURAL,Female,557.571,613.37,582.563
SOUTH,PUBLIC,RURAL,Female,577.356,560.946,625.457
SOUTH,PUBLIC,RURAL,Female,624.949,578.5,554.868
SOUTH,PUBLIC,RURAL,Female,696.534,745.385,745.561
SOUTH,PUBLIC,RURAL,Male,657.12,587.166,659.586
SOUTH,PUBLIC,RURAL,Male,609.526,566.957,620.515
SOUTH,PUBLIC,RURAL,Male,575.954,516.114,600.839
SOUTH,PUBLIC,RURAL,Male,652.913,627.905,667.419
SOUTH,PUBLIC,RURAL,Female,569.879,555.544,584.055
SOUTH,PUBLIC,RURAL,Female,577.356,576.991,604.942
SOUTH,PUBLIC,RURAL,Female,685.784,659.44,643.454
SOUTH,PUBLIC,RURAL,Male,638.97,637.528,636.554
SOUTH,PUBLIC,RURAL,Female,603.295,576.832,649.422
SOUTH,PUBLIC,RURAL,Female,564.192,543.55,509.176
SOUTH,PUBLIC,RURAL,Male,621.834,541.295,637.486
SOUTH,PUBLIC,RURAL,Female,553.365,530.444,626.949
SOUTH,PUBLIC,RURAL,Male,598.388,589.572,637.393
SOUTH,PUBLIC,RURAL,Female,568.71,586.284,569.508
SOUTH,PUBLIC,RURAL,Male,686.563,651.963,710.593
SOUTH,PUBLIC,RURAL,Female,629,613.37,634.782
CENTRAL,PUBLIC,URBAN,Female,562.011,629.256,595.338
CENTRAL,PUBLIC,URBAN,Female,611.941,600.82,654.924
CENTRAL,PUBLIC,URBAN,Female,621.912,635.611,580.977
CENTRAL,PUBLIC,URBAN,Female,566.373,609.319,550.858
CENTRAL,PUBLIC,URBAN,Male,505.149,502.801,537.523
CENTRAL,PUBLIC,URBAN,Female,589.04,623.696,643.174
CENTRAL,PUBLIC,URBAN,Female,544.174,569.048,608.299
CENTRAL,PUBLIC,URBAN,Male,540.123,532.954,623.219
CENTRAL,PUBLIC,URBAN,Female,680.41,635.611,665.554
CENTRAL,PUBLIC,URBAN,Male,646.137,616.678,652.219
CENTRAL,PUBLIC,URBAN,Female,580.161,559.198,576.035
CENTRAL,PUBLIC,URBAN,Female,608.514,600.026,607.74
CENTRAL,PUBLIC,URBAN,Male,605.865,574.014,631.984
CENTRAL,PUBLIC,URBAN,Female,620.12,633.943,617.065
CENTRAL,PUBLIC,URBAN,Male,603.061,560.541,640.377
CENTRAL,PUBLIC,URBAN,Female,588.573,583.345,666.113
CENTRAL,PUBLIC,URBAN,Female,578.603,627.668,579.765
CENTRAL,PUBLIC,URBAN,Male,747.165,689.013,751.343
CENTRAL,PUBLIC,URBAN,Male,610.851,602.403,607.74
CENTRAL,PUBLIC,URBAN,Male,623.392,591.096,583.775
CENTRAL,PUBLIC,URBAN,Female,565.906,642.76,577.9
CENTRAL,PUBLIC,URBAN,Male,566.373,564.471,636.647
CENTRAL,PUBLIC,URBAN,Female,562.634,606.221,589.929
CENTRAL,PUBLIC,URBAN,Female,590.598,576.038,569.508
CENTRAL,PUBLIC,URBAN,Male,578.135,631.273,635.528
CENTRAL,PUBLIC,URBAN,Male,683.448,605.45,668.631
CENTRAL,PUBLIC,URBAN,Male,643.566,628.867,658.84
CENTRAL,PUBLIC,URBAN,Female,556.013,573.655,537.803
CENTRAL,PUBLIC,URBAN,Female,599.322,576.514,574.73
CENTRAL,PUBLIC,URBAN,Female,630.402,639.583,665.461
CENTRAL,PUBLIC,URBAN,Female,623.469,587.952,662.104
CENTRAL,PUBLIC,URBAN,Male,590.287,582.996,606.807
CENTRAL,PUBLIC,URBAN,Male,625.806,578.665,657.721
CENTRAL,PUBLIC,URBAN,Female,583.666,591.13,629.094
CENTRAL,PUBLIC,URBAN,Female,640.528,625.364,564.193
SOUTH,PRIVATE,RURAL,Male,482.014,440.891,549.925
SOUTH,PRIVATE,RURAL,Male,466.903,475.535,450.429
SOUTH,PRIVATE,RURAL,Male,443.379,429.824,475.326
SOUTH,PRIVATE,RURAL,Male,398.201,472.488,432.432
SOUTH,PRIVATE,RURAL,Male,455.297,425.013,466.934
SOUTH,PRIVATE,RURAL,Female,585.224,633.228,614.174
SOUTH,PRIVATE,RURAL,Male,415.649,503.764,465.629
SOUTH,PRIVATE,RURAL,Female,462.307,532.351,530.063
SOUTH,PRIVATE,RURAL,Female,472.901,486.201,509.828
SOUTH,PRIVATE,RURAL,Male,525.323,509.698,543.958
SOUTH,PRIVATE,RURAL,Male,345.7,396.945,384.875
NORTH,PUBLIC,URBAN,Male,560.921,449.793,515.423
NORTH,PUBLIC,URBAN,Female,577.045,522.66,575.103
NORTH,PUBLIC,URBAN,Female,526.414,565.712,534.073
NORTH,PUBLIC,URBAN,Female,633.907,581.439,635.714
NORTH,PUBLIC,URBAN,Female,691.003,611.702,649.702
